"Jahr";"Kanton";"Staatsangehörigkeit (Kategorie)";"Geschlecht";"Alter";"Bestand am 31. Dezember"
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"17 Jahre";38372
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"18 Jahre";40138
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"19 Jahre";41745
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"20 Jahre";44258
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"21 Jahre";46641
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"22 Jahre";48087
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"23 Jahre";50716
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"24 Jahre";53083
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"25 Jahre";54960
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"26 Jahre";57398
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"27 Jahre";58662
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"28 Jahre";60384
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"29 Jahre";60070
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"30 Jahre";58604
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"31 Jahre";57718
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"32 Jahre";56973
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"33 Jahre";55784
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"34 Jahre";54067
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"35 Jahre";53842
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"36 Jahre";52632
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"37 Jahre";51443
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"38 Jahre";50885
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"39 Jahre";50021
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"40 Jahre";50376
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"41 Jahre";48779
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"42 Jahre";50455
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"43 Jahre";50160
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"44 Jahre";51288
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"45 Jahre";50704
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"46 Jahre";50753
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"47 Jahre";48740
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"48 Jahre";48652
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"49 Jahre";47454
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"50 Jahre";45559
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"51 Jahre";43105
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"52 Jahre";40858
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"53 Jahre";39786
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"54 Jahre";38759
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"55 Jahre";37508
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"56 Jahre";38112
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"57 Jahre";37722
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"58 Jahre";37242
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"59 Jahre";36521
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"60 Jahre";36048
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"61 Jahre";35408
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"62 Jahre";35780
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"63 Jahre";34647
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"64 Jahre";34155
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"65 Jahre";33148
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"66 Jahre";33601
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"67 Jahre";33259
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"68 Jahre";32820
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"69 Jahre";32183
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"70 Jahre";30995
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"71 Jahre";31744
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"72 Jahre";30345
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"73 Jahre";25683
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"74 Jahre";24182
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"75 Jahre";23353
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"76 Jahre";23056
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"77 Jahre";22969
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"78 Jahre";24406
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"79 Jahre";23614
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"80 Jahre";22878
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"81 Jahre";21289
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"82 Jahre";20221
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"83 Jahre";18322
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"84 Jahre";17259
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"85 Jahre";14991
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"86 Jahre";13008
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"87 Jahre";11318
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"88 Jahre";9619
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"89 Jahre";7751
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"90 Jahre";6602
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"91 Jahre";5323
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"92 Jahre";3883
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"93 Jahre";2910
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"94 Jahre";2122
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"95 Jahre";1451
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"96 Jahre";997
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"97 Jahre";627
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"98 Jahre";445
"1992";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"99 Jahre und mehr";587
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"Alter - Total";3403863
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"0 Jahre";42541
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"1 Jahr";44009
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"2 Jahre";44380
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"3 Jahre";43876
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"4 Jahre";42711
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"5 Jahre";42890
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"6 Jahre";41167
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"7 Jahre";41192
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"8 Jahre";40659
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"9 Jahre";41258
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"10 Jahre";40704
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"11 Jahre";40869
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"12 Jahre";41022
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"13 Jahre";41006
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"14 Jahre";39933
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"15 Jahre";39758
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"16 Jahre";40278
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"17 Jahre";40120
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"18 Jahre";41167
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"19 Jahre";42634
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"20 Jahre";43599
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"21 Jahre";45469
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"22 Jahre";47374
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"23 Jahre";48988
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"24 Jahre";50627
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"25 Jahre";52974
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"26 Jahre";55283
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"27 Jahre";58135
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"28 Jahre";60493
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"29 Jahre";62222
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"30 Jahre";61744
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"31 Jahre";60847
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"32 Jahre";59436
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"33 Jahre";58965
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"34 Jahre";57896
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"35 Jahre";56963
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"36 Jahre";56579
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"37 Jahre";55665
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"38 Jahre";53842
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"39 Jahre";52386
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"40 Jahre";50964
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"41 Jahre";51217
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"42 Jahre";49692
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"43 Jahre";51820
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"44 Jahre";51220
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"45 Jahre";51986
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"46 Jahre";51664
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"47 Jahre";51811
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"48 Jahre";50627
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"49 Jahre";49615
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"50 Jahre";48050
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"51 Jahre";46361
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"52 Jahre";42854
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"53 Jahre";40103
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"54 Jahre";39055
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"55 Jahre";37789
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"56 Jahre";36327
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"57 Jahre";36470
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"58 Jahre";35947
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"59 Jahre";35243
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"60 Jahre";33333
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"61 Jahre";32754
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"62 Jahre";31612
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"63 Jahre";31106
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"64 Jahre";29513
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"65 Jahre";28102
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"66 Jahre";27109
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"67 Jahre";26508
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"68 Jahre";25804
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"69 Jahre";24708
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"70 Jahre";24376
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"71 Jahre";23162
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"72 Jahre";23177
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"73 Jahre";21844
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"74 Jahre";17940
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"75 Jahre";16899
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"76 Jahre";15607
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"77 Jahre";15039
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"78 Jahre";13918
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"79 Jahre";14532
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"80 Jahre";13206
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"81 Jahre";12097
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"82 Jahre";10394
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"83 Jahre";9503
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"84 Jahre";8127
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"85 Jahre";7130
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"86 Jahre";5857
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"87 Jahre";4923
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"88 Jahre";3876
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"89 Jahre";3068
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"90 Jahre";2354
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"91 Jahre";1864
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"92 Jahre";1309
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"93 Jahre";881
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"94 Jahre";628
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"95 Jahre";415
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"96 Jahre";269
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"97 Jahre";185
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"98 Jahre";105
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"99 Jahre und mehr";153
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"Alter - Total";3564707
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"0 Jahre";40333
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"1 Jahr";42052
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"2 Jahre";41758
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"3 Jahre";41655
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"4 Jahre";40343
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"5 Jahre";40574
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"6 Jahre";39279
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"7 Jahre";39419
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"8 Jahre";39173
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"9 Jahre";38721
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"10 Jahre";38335
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"11 Jahre";39178
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"12 Jahre";38299
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"13 Jahre";39034
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"14 Jahre";37950
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"15 Jahre";37236
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"16 Jahre";37783
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"17 Jahre";38525
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"18 Jahre";38860
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"19 Jahre";40898
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"20 Jahre";42351
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"21 Jahre";44853
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"22 Jahre";47520
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"23 Jahre";49053
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"24 Jahre";51754
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"25 Jahre";54295
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"26 Jahre";56104
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"27 Jahre";58471
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"28 Jahre";59611
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"29 Jahre";61264
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"30 Jahre";60900
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"31 Jahre";59363
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"32 Jahre";58180
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"33 Jahre";57461
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"34 Jahre";56293
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"35 Jahre";54404
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"36 Jahre";54090
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"37 Jahre";52855
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"38 Jahre";51642
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"39 Jahre";50982
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"40 Jahre";50187
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"41 Jahre";50483
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"42 Jahre";48829
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"43 Jahre";50419
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"44 Jahre";50178
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"45 Jahre";51226
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"46 Jahre";50594
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"47 Jahre";50646
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"48 Jahre";48595
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"49 Jahre";48500
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"50 Jahre";47234
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"51 Jahre";45343
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"52 Jahre";42940
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"53 Jahre";40628
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"54 Jahre";39567
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"55 Jahre";38498
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"56 Jahre";37196
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"57 Jahre";37819
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"58 Jahre";37371
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"59 Jahre";36907
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"60 Jahre";36205
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"61 Jahre";35786
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"62 Jahre";35017
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"63 Jahre";35445
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"64 Jahre";34354
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"65 Jahre";33827
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"66 Jahre";32777
"1993";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"67 Jahre";33218
